,Country Code,Year,Variable,Value
179,VUT,2013,NY.GDP.TOTL.RT.ZS,0.752150306423104
180,VUT,2012,NY.GDP.TOTL.RT.ZS,0.801186721952393
181,VUT,2011,NY.GDP.TOTL.RT.ZS,0.844354134271983
182,VUT,2010,NY.GDP.TOTL.RT.ZS,0.832399543964073
183,VUT,2009,NY.GDP.TOTL.RT.ZS,0.871792337326022
184,VUT,2008,NY.GDP.TOTL.RT.ZS,0.975476260660565
185,VUT,2007,NY.GDP.TOTL.RT.ZS,0.783751103579609
186,VUT,2006,NY.GDP.TOTL.RT.ZS,0.65556136825846
187,VUT,2005,NY.GDP.TOTL.RT.ZS,0.56881892988079
188,VUT,2004,NY.GDP.TOTL.RT.ZS,0.675079281587889
189,VUT,2003,NY.GDP.TOTL.RT.ZS,0.912412528807683
190,VUT,2002,NY.GDP.TOTL.RT.ZS,0.798636115210123
191,VUT,2001,NY.GDP.TOTL.RT.ZS,0.75567411241593
192,VUT,2000,NY.GDP.TOTL.RT.ZS,0.802617573481721
193,VUT,1999,NY.GDP.TOTL.RT.ZS,0.830092672505644
194,VUT,1998,NY.GDP.TOTL.RT.ZS,0.647688718052586
195,VUT,1997,NY.GDP.TOTL.RT.ZS,0.690819286912999
196,VUT,1996,NY.GDP.TOTL.RT.ZS,0.908437357701725
197,VUT,1995,NY.GDP.TOTL.RT.ZS,0.938812813187722
198,VUT,1994,NY.GDP.TOTL.RT.ZS,0.870192111528628
199,VUT,1993,NY.GDP.TOTL.RT.ZS,0.960482973035334
200,VUT,1992,NY.GDP.TOTL.RT.ZS,0.847710648390005
201,VUT,1991,NY.GDP.TOTL.RT.ZS,0.808883670002989
202,VUT,1990,NY.GDP.TOTL.RT.ZS,0.905461979093577
203,VNM,2021,NY.GDP.TOTL.RT.ZS,2.54701708790768
204,VNM,2020,NY.GDP.TOTL.RT.ZS,1.8108819584417
205,VNM,2019,NY.GDP.TOTL.RT.ZS,2.50068260501281
206,VNM,2018,NY.GDP.TOTL.RT.ZS,3.26009968480725
207,VNM,2017,NY.GDP.TOTL.RT.ZS,3.21350443557147
208,VNM,2016,NY.GDP.TOTL.RT.ZS,2.68357593807147
209,VNM,2015,NY.GDP.TOTL.RT.ZS,3.38333033260239
210,VNM,2014,NY.GDP.TOTL.RT.ZS,5.66094916066902
211,VNM,2013,NY.GDP.TOTL.RT.ZS,5.91331153505454
212,VNM,2012,NY.GDP.TOTL.RT.ZS,7.29867693307343
213,VNM,2011,NY.GDP.TOTL.RT.ZS,9.06944428635118
214,VNM,2010,NY.GDP.TOTL.RT.ZS,7.4812809152762
215,VNM,2009,NY.GDP.TOTL.RT.ZS,7.40088651172265
216,VNM,2008,NY.GDP.TOTL.RT.ZS,13.9196883964883
217,VNM,2007,NY.GDP.TOTL.RT.ZS,11.4131853552874
218,VNM,2006,NY.GDP.TOTL.RT.ZS,12.2305390234099
219,VNM,2005,NY.GDP.TOTL.RT.ZS,12.1341965365962
220,VNM,2004,NY.GDP.TOTL.RT.ZS,11.7642910494755
221,VNM,2003,NY.GDP.TOTL.RT.ZS,7.95488668034576
222,VNM,2002,NY.GDP.TOTL.RT.ZS,7.4254913633254
223,VNM,2001,NY.GDP.TOTL.RT.ZS,7.98035643169834
224,VNM,2000,NY.GDP.TOTL.RT.ZS,9.69222818683314
225,VNM,1999,NY.GDP.TOTL.RT.ZS,5.6404762468781
226,VNM,1998,NY.GDP.TOTL.RT.ZS,4.5585937085968
227,VNM,1997,NY.GDP.TOTL.RT.ZS,5.75041182361485
228,VNM,1996,NY.GDP.TOTL.RT.ZS,7.00278823071902
229,VNM,1995,NY.GDP.TOTL.RT.ZS,7.28047435709847
230,VNM,1994,NY.GDP.TOTL.RT.ZS,6.73816649187403
231,VNM,1993,NY.GDP.TOTL.RT.ZS,7.69223871824485
232,VNM,1992,NY.GDP.TOTL.RT.ZS,10.2593518493001
233,VNM,1991,NY.GDP.TOTL.RT.ZS,8.02299122246395
234,VNM,1990,NY.GDP.TOTL.RT.ZS,12.3278452336478
235,VIR,2020,NY.GDP.TOTL.RT.ZS,0.205447216042101
236,VIR,2019,NY.GDP.TOTL.RT.ZS,0.247081553705368
237,VIR,2018,NY.GDP.TOTL.RT.ZS,0.372382849153501
238,VIR,2017,NY.GDP.TOTL.RT.ZS,0.458057890874122
239,VIR,2016,NY.GDP.TOTL.RT.ZS,0.440640386181765
240,VIR,2015,NY.GDP.TOTL.RT.ZS,0.448439817567942
241,VIR,2014,NY.GDP.TOTL.RT.ZS,0.85274473054265
242,VIR,2013,NY.GDP.TOTL.RT.ZS,1.34622849772001
243,VIR,2012,NY.GDP.TOTL.RT.ZS,1.96183734012522
244,VIR,2011,NY.GDP.TOTL.RT.ZS,4.1047335352688
245,VIR,2010,NY.GDP.TOTL.RT.ZS,3.45978934522894
246,VIR,2009,NY.GDP.TOTL.RT.ZS,1.83139190991551
247,VIR,2008,NY.GDP.TOTL.RT.ZS,9.54949861751269
248,VIR,2007,NY.GDP.TOTL.RT.ZS,3.8258764076629
249,VIR,2006,NY.GDP.TOTL.RT.ZS,2.4815703726033
250,VIR,2005,NY.GDP.TOTL.RT.ZS,2.303477558914
251,VIR,2004,NY.GDP.TOTL.RT.ZS,4.55087436911593
252,VIR,2003,NY.GDP.TOTL.RT.ZS,5.53610623916158e-05
253,VIR,2002,NY.GDP.TOTL.RT.ZS,0.0
254,VEN,2014,NY.GDP.TOTL.RT.ZS,11.8465082797294
255,VEN,2013,NY.GDP.TOTL.RT.ZS,17.6253449138361
256,VEN,2012,NY.GDP.TOTL.RT.ZS,18.7812359044725
257,VEN,2011,NY.GDP.TOTL.RT.ZS,24.4753357613612
258,VEN,2010,NY.GDP.TOTL.RT.ZS,12.380878328857
259,VEN,2009,NY.GDP.TOTL.RT.ZS,10.5416668243022
260,VEN,2008,NY.GDP.TOTL.RT.ZS,23.9223070628002
261,VEN,2007,NY.GDP.TOTL.RT.ZS,23.1186941835454
262,VEN,2006,NY.GDP.TOTL.RT.ZS,28.0774680117788
263,VEN,2005,NY.GDP.TOTL.RT.ZS,29.2230041014033
264,VEN,2004,NY.GDP.TOTL.RT.ZS,23.8297115705399
265,VEN,2003,NY.GDP.TOTL.RT.ZS,21.8955843439596
266,VEN,2002,NY.GDP.TOTL.RT.ZS,19.4545884689745
267,VEN,2001,NY.GDP.TOTL.RT.ZS,15.3442903568827
268,VEN,2000,NY.GDP.TOTL.RT.ZS,20.5761295010598
269,VEN,1999,NY.GDP.TOTL.RT.ZS,13.269532614572
270,VEN,1998,NY.GDP.TOTL.RT.ZS,9.06347009522954
271,VEN,1997,NY.GDP.TOTL.RT.ZS,18.0963540802062
272,VEN,1996,NY.GDP.TOTL.RT.ZS,23.8367720643582
273,VEN,1995,NY.GDP.TOTL.RT.ZS,15.1363210095652
274,VEN,1994,NY.GDP.TOTL.RT.ZS,16.2198265911409
275,VEN,1993,NY.GDP.TOTL.RT.ZS,15.7932181812518
276,VEN,1992,NY.GDP.TOTL.RT.ZS,15.7571776112482
277,VEN,1991,NY.GDP.TOTL.RT.ZS,16.6639894189064
278,VEN,1990,NY.GDP.TOTL.RT.ZS,29.2548511239111
279,VCT,2021,NY.GDP.TOTL.RT.ZS,0.0193291690653381
280,VCT,2020,NY.GDP.TOTL.RT.ZS,0.0256464367493511
281,VCT,2019,NY.GDP.TOTL.RT.ZS,0.018299980174056
282,VCT,2018,NY.GDP.TOTL.RT.ZS,0.0209304790297473
283,VCT,2017,NY.GDP.TOTL.RT.ZS,0.0329828886778541
284,VCT,2016,NY.GDP.TOTL.RT.ZS,0.0407859033307733
285,VCT,2015,NY.GDP.TOTL.RT.ZS,0.0312630692791454
286,VCT,2014,NY.GDP.TOTL.RT.ZS,0.0423946065801886
287,VCT,2013,NY.GDP.TOTL.RT.ZS,0.034115439439788
288,VCT,2012,NY.GDP.TOTL.RT.ZS,0.0269643348103745
289,VCT,2011,NY.GDP.TOTL.RT.ZS,0.028465453623185
290,VCT,2010,NY.GDP.TOTL.RT.ZS,0.0333656636694466
291,VCT,2009,NY.GDP.TOTL.RT.ZS,0.0148951275322513
292,VCT,2008,NY.GDP.TOTL.RT.ZS,0.0161514365672412
293,VCT,2007,NY.GDP.TOTL.RT.ZS,0.0157871725548066
294,VCT,2006,NY.GDP.TOTL.RT.ZS,0.0171699193285803
295,VCT,2005,NY.GDP.TOTL.RT.ZS,0.0134063462217842
296,VCT,2004,NY.GDP.TOTL.RT.ZS,0.0145943068486417
297,VCT,2003,NY.GDP.TOTL.RT.ZS,0.015347834892368
298,VCT,2002,NY.GDP.TOTL.RT.ZS,0.0151801262417854
299,VCT,2001,NY.GDP.TOTL.RT.ZS,0.0180467018441428
300,VCT,2000,NY.GDP.TOTL.RT.ZS,0.0197308869123896
301,VCT,1999,NY.GDP.TOTL.RT.ZS,0.0220430636250947
302,VCT,1998,NY.GDP.TOTL.RT.ZS,0.0273078795269573
303,VCT,1997,NY.GDP.TOTL.RT.ZS,0.0343912073578112
304,VCT,1996,NY.GDP.TOTL.RT.ZS,0.0255986941131515
305,VCT,1995,NY.GDP.TOTL.RT.ZS,0.0368255678169312
306,VCT,1994,NY.GDP.TOTL.RT.ZS,0.0310089031416114
307,VCT,1993,NY.GDP.TOTL.RT.ZS,0.0271048201256189
308,VCT,1992,NY.GDP.TOTL.RT.ZS,0.0362265042098019
309,VCT,1991,NY.GDP.TOTL.RT.ZS,0.0425641654860947
310,VCT,1990,NY.GDP.TOTL.RT.ZS,0.0381885135804425
311,UZB,2021,NY.GDP.TOTL.RT.ZS,20.46516083278
312,UZB,2020,NY.GDP.TOTL.RT.ZS,9.08357795040879
313,UZB,2019,NY.GDP.TOTL.RT.ZS,10.8569985159248
314,UZB,2018,NY.GDP.TOTL.RT.ZS,18.6507971459477
315,UZB,2017,NY.GDP.TOTL.RT.ZS,12.0271937236882
316,UZB,2016,NY.GDP.TOTL.RT.ZS,6.72025279446491
317,UZB,2015,NY.GDP.TOTL.RT.ZS,7.25480371959986
318,UZB,2014,NY.GDP.TOTL.RT.ZS,10.3618681106859
319,UZB,2013,NY.GDP.TOTL.RT.ZS,14.6803511298882
320,UZB,2012,NY.GDP.TOTL.RT.ZS,17.2844522443221
321,UZB,2011,NY.GDP.TOTL.RT.ZS,19.0673372740717
322,UZB,2010,NY.GDP.TOTL.RT.ZS,14.7836491186156
323,UZB,2009,NY.GDP.TOTL.RT.ZS,18.630930613669
324,UZB,2008,NY.GDP.TOTL.RT.ZS,30.0514470934068
325,UZB,2007,NY.GDP.TOTL.RT.ZS,22.592298325054
326,UZB,2006,NY.GDP.TOTL.RT.ZS,25.5491555225991
327,UZB,2005,NY.GDP.TOTL.RT.ZS,15.384751249307
328,UZB,2004,NY.GDP.TOTL.RT.ZS,18.7848672272018
329,UZB,2003,NY.GDP.TOTL.RT.ZS,21.8113636692648
330,UZB,2002,NY.GDP.TOTL.RT.ZS,20.2621767791619
331,UZB,2001,NY.GDP.TOTL.RT.ZS,23.6268314045495
332,UZB,2000,NY.GDP.TOTL.RT.ZS,13.0415850904654
333,UZB,1999,NY.GDP.TOTL.RT.ZS,2.75191080361565
334,UZB,1998,NY.GDP.TOTL.RT.ZS,1.90257531931013
335,UZB,1997,NY.GDP.TOTL.RT.ZS,10.1136804153901
336,UZB,1996,NY.GDP.TOTL.RT.ZS,10.6468479718971
337,UZB,1995,NY.GDP.TOTL.RT.ZS,11.1179090432586
338,UZB,1994,NY.GDP.TOTL.RT.ZS,7.74856166967531
339,UZB,1993,NY.GDP.TOTL.RT.ZS,8.10684159636021
340,UZB,1992,NY.GDP.TOTL.RT.ZS,5.66659756131721
341,UZB,1991,NY.GDP.TOTL.RT.ZS,5.1847025392328
342,UZB,1990,NY.GDP.TOTL.RT.ZS,8.7165812511313
343,USA,2021,NY.GDP.TOTL.RT.ZS,1.27994423022721
344,USA,2020,NY.GDP.TOTL.RT.ZS,0.329505971924439
345,USA,2019,NY.GDP.TOTL.RT.ZS,0.557098125905551
346,USA,2018,NY.GDP.TOTL.RT.ZS,0.595678810382377
347,USA,2017,NY.GDP.TOTL.RT.ZS,0.427546323641111
348,USA,2016,NY.GDP.TOTL.RT.ZS,0.303325431060077
349,USA,2015,NY.GDP.TOTL.RT.ZS,0.234371770177788
350,USA,2014,NY.GDP.TOTL.RT.ZS,0.703153661885122
351,USA,2013,NY.GDP.TOTL.RT.ZS,0.750833995599957
352,USA,2012,NY.GDP.TOTL.RT.ZS,0.776694501385092
353,USA,2011,NY.GDP.TOTL.RT.ZS,1.23502930471558
354,USA,2010,NY.GDP.TOTL.RT.ZS,0.968704075093042
355,USA,2009,NY.GDP.TOTL.RT.ZS,0.743921134944805
356,USA,2008,NY.GDP.TOTL.RT.ZS,1.92914075974883
357,USA,2007,NY.GDP.TOTL.RT.ZS,1.07811498701399
358,USA,2006,NY.GDP.TOTL.RT.ZS,1.13066389011262
359,USA,2005,NY.GDP.TOTL.RT.ZS,1.49664347432686
360,USA,2004,NY.GDP.TOTL.RT.ZS,1.25369196394813
361,USA,2003,NY.GDP.TOTL.RT.ZS,1.0459220644239
362,USA,2002,NY.GDP.TOTL.RT.ZS,0.689227378994075
363,USA,2001,NY.GDP.TOTL.RT.ZS,0.915678454324647
364,USA,2000,NY.GDP.TOTL.RT.ZS,1.11328917528516
365,USA,1999,NY.GDP.TOTL.RT.ZS,0.642858628809835
366,USA,1998,NY.GDP.TOTL.RT.ZS,0.548987113142318
367,USA,1997,NY.GDP.TOTL.RT.ZS,0.84570606694479
368,USA,1996,NY.GDP.TOTL.RT.ZS,0.999135594441053
369,USA,1995,NY.GDP.TOTL.RT.ZS,0.815170233171652
370,USA,1994,NY.GDP.TOTL.RT.ZS,0.761582644142974
371,USA,1993,NY.GDP.TOTL.RT.ZS,0.892085449925274
372,USA,1992,NY.GDP.TOTL.RT.ZS,0.93569465521117
373,USA,1991,NY.GDP.TOTL.RT.ZS,0.908448702232653
374,USA,1990,NY.GDP.TOTL.RT.ZS,1.23250818918509
375,URY,2021,NY.GDP.TOTL.RT.ZS,1.92773520463627
376,URY,2020,NY.GDP.TOTL.RT.ZS,2.29343009292959
377,URY,2019,NY.GDP.TOTL.RT.ZS,1.70632780467724
378,URY,2018,NY.GDP.TOTL.RT.ZS,1.97299244228802
379,URY,2017,NY.GDP.TOTL.RT.ZS,1.82938511988003
380,URY,2016,NY.GDP.TOTL.RT.ZS,1.74168715941962
381,URY,2015,NY.GDP.TOTL.RT.ZS,1.85218241655473
382,URY,2014,NY.GDP.TOTL.RT.ZS,1.45872376049256
383,URY,2013,NY.GDP.TOTL.RT.ZS,1.29138043579779
384,URY,2012,NY.GDP.TOTL.RT.ZS,1.17962644777555
385,URY,2011,NY.GDP.TOTL.RT.ZS,1.43709496222999
